user_id,English,Turkish,French,Other,German,Japanese,Spanish,Korean,Arabic,Russian,Lehçe,Azerbaijani,Italian,Kürtçe,Chinese,Bulgarian,Persian,Urdu,Dutch
4567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4569,3,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
4569,3,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4575,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4576,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4580,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4584,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4599,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4600,5,5,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0
4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4606,4,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
4607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4613,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4614,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,4,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4617,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4618,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620,4,5,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
4621,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4634,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4636,3,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4638,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4640,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4641,5,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4644,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4645,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4646,4,5,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
4650,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4651,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4654,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4656,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4657,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4658,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4661,3,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4662,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4663,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4664,4,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4668,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4669,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4671,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4672,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4675,5,5,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4676,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4679,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4682,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
4685,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4692,4,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4694,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4696,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4699,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4702,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4708,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4709,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4713,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4714,4,4,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0
4715,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4717,3,5,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
4718,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4719,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4720,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4721,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4723,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4727,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4728,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4730,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4731,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4734,4,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4737,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4739,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4741,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4742,3,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4746,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4749,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4751,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4752,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4753,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4755,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4757,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4760,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4761,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4762,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4768,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4774,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4777,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4791,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4794,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4798,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4802,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4820,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4823,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4825,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4826,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4827,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4828,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4829,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4831,3,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4838,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4839,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4841,3,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4842,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4843,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4843,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4844,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4846,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4847,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4849,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4853,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4854,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4856,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4859,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4860,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4861,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4862,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4867,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4868,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4870,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4872,3,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4875,3,5,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4876,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4877,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4881,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4883,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4886,3,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
4888,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4892,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4894,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4895,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4900,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4901,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4901,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4902,4,5,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
4904,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4906,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4907,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4909,4,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4913,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4917,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4919,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4920,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4926,4,5,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
4928,2,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4929,4,5,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
4930,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4933,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4941,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4944,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4945,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4947,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4951,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4953,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4954,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4955,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4956,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4957,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4958,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4959,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4961,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4965,3,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4966,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4967,3,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
4968,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4972,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4980,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4983,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4984,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4986,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4987,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4990,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4991,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4996,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4999,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5007,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5010,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5011,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5012,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5016,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5017,4,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5019,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5020,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5021,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5022,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5025,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5026,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5028,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5031,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5033,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5035,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5036,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5037,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5041,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5049,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5052,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5055,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5056,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5059,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5060,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5061,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5065,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5066,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5067,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5068,3,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5070,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5073,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5074,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5075,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5077,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5080,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5081,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5083,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5084,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5089,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5090,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5091,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,4,5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5096,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5097,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5101,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5103,3,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5108,3,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5109,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
5111,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5118,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5123,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5129,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5130,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5134,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5135,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5138,5,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
5142,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5143,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5145,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5147,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5149,3,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
5151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5156,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5159,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5161,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5165,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5169,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5170,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5173,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5175,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5176,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5177,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5178,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5180,4,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5186,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5187,3,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5192,5,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5193,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5197,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5199,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5203,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5208,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5209,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5211,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5216,3,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5218,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5220,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5221,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5223,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5225,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5229,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5230,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5234,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5243,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5245,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
